symbol,date,time,frequency,open,high,low,close,volume,value,kind,source,productionUsage
US10Y_MONTHLY_SAMPLE,2001-12-01,2001-12-01T00:00:00Z,monthly,5.09,5.09,5.09,5.09,,5.09,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2002-01-01,2002-01-01T00:00:00Z,monthly,5.04,5.04,5.04,5.04,,5.04,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2002-02-01,2002-02-01T00:00:00Z,monthly,4.91,4.91,4.91,4.91,,4.91,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2002-03-01,2002-03-01T00:00:00Z,monthly,5.28,5.28,5.28,5.28,,5.28,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2002-04-01,2002-04-01T00:00:00Z,monthly,5.21,5.21,5.21,5.21,,5.21,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2002-05-01,2002-05-01T00:00:00Z,monthly,5.16,5.16,5.16,5.16,,5.16,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2002-06-01,2002-06-01T00:00:00Z,monthly,4.93,4.93,4.93,4.93,,4.93,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2002-07-01,2002-07-01T00:00:00Z,monthly,4.65,4.65,4.65,4.65,,4.65,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2002-08-01,2002-08-01T00:00:00Z,monthly,4.26,4.26,4.26,4.26,,4.26,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2002-09-01,2002-09-01T00:00:00Z,monthly,3.87,3.87,3.87,3.87,,3.87,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2002-10-01,2002-10-01T00:00:00Z,monthly,3.94,3.94,3.94,3.94,,3.94,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2002-11-01,2002-11-01T00:00:00Z,monthly,4.05,4.05,4.05,4.05,,4.05,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2002-12-01,2002-12-01T00:00:00Z,monthly,4.03,4.03,4.03,4.03,,4.03,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2003-01-01,2003-01-01T00:00:00Z,monthly,4.05,4.05,4.05,4.05,,4.05,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2003-02-01,2003-02-01T00:00:00Z,monthly,3.9,3.9,3.9,3.9,,3.9,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2003-03-01,2003-03-01T00:00:00Z,monthly,3.81,3.81,3.81,3.81,,3.81,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2003-04-01,2003-04-01T00:00:00Z,monthly,3.96,3.96,3.96,3.96,,3.96,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2003-05-01,2003-05-01T00:00:00Z,monthly,3.57,3.57,3.57,3.57,,3.57,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2003-06-01,2003-06-01T00:00:00Z,monthly,3.33,3.33,3.33,3.33,,3.33,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2003-07-01,2003-07-01T00:00:00Z,monthly,3.98,3.98,3.98,3.98,,3.98,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2003-08-01,2003-08-01T00:00:00Z,monthly,4.45,4.45,4.45,4.45,,4.45,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2003-09-01,2003-09-01T00:00:00Z,monthly,4.27,4.27,4.27,4.27,,4.27,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2003-10-01,2003-10-01T00:00:00Z,monthly,4.29,4.29,4.29,4.29,,4.29,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2003-11-01,2003-11-01T00:00:00Z,monthly,4.3,4.3,4.3,4.3,,4.3,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2003-12-01,2003-12-01T00:00:00Z,monthly,4.27,4.27,4.27,4.27,,4.27,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2004-01-01,2004-01-01T00:00:00Z,monthly,4.15,4.15,4.15,4.15,,4.15,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2004-02-01,2004-02-01T00:00:00Z,monthly,4.08,4.08,4.08,4.08,,4.08,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2004-03-01,2004-03-01T00:00:00Z,monthly,3.83,3.83,3.83,3.83,,3.83,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2004-04-01,2004-04-01T00:00:00Z,monthly,4.35,4.35,4.35,4.35,,4.35,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2004-05-01,2004-05-01T00:00:00Z,monthly,4.72,4.72,4.72,4.72,,4.72,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2004-06-01,2004-06-01T00:00:00Z,monthly,4.73,4.73,4.73,4.73,,4.73,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2004-07-01,2004-07-01T00:00:00Z,monthly,4.5,4.5,4.5,4.5,,4.5,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2004-08-01,2004-08-01T00:00:00Z,monthly,4.28,4.28,4.28,4.28,,4.28,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,2004-09-01,2004-09-01T00:00:00Z,monthly,4.13,4.13,4.13,4.13,,4.13,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
